,AAA10Y,ASEANTOT,BAA10Y,BUSAPPWNSAUS,BUSAPPWNSAUSYY,CBUSAPPWNSAUS,CBUSAPPWNSAUSYY,CUUR0000SA0R,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,DPCREDIT,DPRIME,EECTOT,EFFR,FRGSHPUSM649NCIS,GVIPT50002S,GVIPT50030S,GVIPT51000S,GVIPT51100S,GVIPT51110S,GVIPT51120S,GVIPT51200S,GVIPT52000S,GVIPT52100S,GVIPT521A3S,GVIPT52300S,GVIPT54000S,GVIPT54100S,GVIPT54200S,GVIPT54220S,INFECTDISEMVTRACKD,IOER,IORR,MEDCPIM158SFRBCLE,MORTGAGE15US,MORTGAGE30US,PCUADLVWRADLVWR,PCUAINFOAINFO,PCUAMUMAMUM,PCUARETTRARETTR,PCUASHCASHC,PCUASTDSVASTDSV,PCUATRADEATRADE,PCUATRANSATRANS,PCUATRNWRATRNWR,PCUATTDSVATTDSV,PCUAWHLTRAWHLTR,PCUOMFGOMFG,PCUOMINOMIN,SFTPAGRM158SFRBSF,SP500,T10YIE,TEDRATE,TLAACBW027NBOG,TLBACBW027NBOG,TSIFRGHT,UNRATE,WLEMUINDXD
2011/2/14,0.44628099173553726,0.717171717171718,0.4117647058823527,0.6787286063569682,0.11941664947390138,0.5876803551609323,0.11888739344997758,1.0,0.6061233384179578,0.6886666666666663,0.7737269665147615,0.9866071428571428,0.981132075471698,0.9847715736040609,0.9819819819819822,1.0,0.995475113122172,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.04701195219123506,0.0,0.0,0.6612293427120488,1.0,1.0,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.1465117887022056,0.7534246575342465,0.13793103448275856,0.004881530552520275,0.00650414448736214,0.03212851405622441,0.9800000000000001,0.028724751011079866
2011/2/15,0.4958677685950412,0.717171717171718,0.4117647058823527,0.6787286063569682,0.11941664947390138,0.5876803551609323,0.11888739344997758,1.0,0.5972978862497298,0.693111111111111,0.7945314047949279,0.9821428571428571,0.981132075471698,0.979695431472081,0.9504504504504505,0.9748953974895397,0.9909502262443438,0.0,0.0,0.034482758620688614,0.08695652173913045,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.035856573705179286,0.0,0.0,0.6612293427120488,1.0,1.0,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.14380268145047237,0.7534246575342465,0.13793103448275856,0.004881530552520275,0.00650414448736214,0.03212851405622441,0.9800000000000001,0.020602502772767504
2011/2/16,0.4958677685950412,0.717171717171718,0.4117647058823527,0.6787286063569682,0.11941664947390138,0.5876803551609323,0.11888739344997758,1.0,0.5972978862497298,0.7048888888888887,0.7816524668119675,1.0,0.9999999999999999,0.9999999999999999,0.945945945945946,0.9790794979079498,1.0,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.02709163346613546,0.0,0.0,0.6612293427120488,1.0,1.0,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.14902604137202768,0.7328767123287672,0.15517241379310343,0.0,0.0,0.03212851405622441,0.9800000000000001,0.04586549556917354
2011/2/17,0.5206611570247934,0.717171717171718,0.4278074866310161,0.6787286063569682,0.11941664947390138,0.5876803551609323,0.11888739344997758,1.0,0.5935933754630662,0.7193333333333332,0.8032494551218545,0.9732142857142857,0.9764150943396226,0.9898477157360405,0.900900900900901,0.9414225941422594,0.9819004524886877,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.06932270916334661,0.0,0.0,0.6612293427120488,0.9884393063583814,0.9710982658959537,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.15160943599026988,0.7465753424657535,0.2068965517241379,0.0,0.0,0.03212851405622441,0.9800000000000001,0.011292725826508776
2011/2/18,0.5371900826446281,0.717171717171718,0.43850267379679153,0.6787286063569682,0.11941664947390138,0.5876803551609323,0.11888739344997758,1.0,0.5806275877097429,0.7328888888888887,0.817713493164256,0.9464285714285713,0.9575471698113207,0.9746192893401014,0.8693693693693695,0.9205020920502092,0.9638009049773755,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.0,0.0,0.0,0.6612293427120488,0.9884393063583814,0.9710982658959537,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.15323112896230506,0.7945205479452053,0.18965517241379304,0.0,0.0,0.03212851405622441,0.9800000000000001,0.008603981582101926
2011/2/21,0.5371900826446281,0.717171717171718,0.43850267379679153,0.6524449877750611,0.1314086032597483,0.5826859045504995,0.1337386488451602,1.0,0.5806275877097429,0.7328888888888887,0.817713493164256,0.9464285714285713,0.9575471698113207,0.9746192893401014,0.8693693693693695,0.9205020920502092,0.9638009049773755,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.04860557768924303,0.0,0.0,0.6612293427120488,0.9884393063583814,0.9710982658959537,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.15323112896230506,0.7945205479452053,0.18965517241379304,0.0,0.0,0.03212851405622441,0.9800000000000001,0.029811451809860966
2011/2/22,0.5702479338842976,0.717171717171718,0.4598930481283422,0.6524449877750611,0.1314086032597483,0.5826859045504995,0.1337386488451602,1.0,0.58760078448464,0.7302222222222223,0.7947295423023579,0.8883928571428571,0.910377358490566,0.934010152284264,0.7837837837837839,0.8451882845188283,0.918552036199095,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.0,0.0,0.0,0.6612293427120488,0.9884393063583814,0.9710982658959537,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.13590164243555658,0.7945205479452053,0.15517241379310343,0.0,0.0,0.03212851405622441,0.9800000000000001,0.04039838227221294
2011/2/23,0.5454545454545454,0.717171717171718,0.449197860962567,0.6524449877750611,0.1314086032597483,0.5826859045504995,0.1337386488451602,1.0,0.5817171497058204,0.7517777777777774,0.8129581929859326,0.8794642857142857,0.9056603773584905,0.9238578680203046,0.7567567567567568,0.8284518828451882,0.9095022624434389,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.0,0.0,0.0,0.6612293427120488,0.9884393063583814,0.9710982658959537,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.13084799456921425,0.8287671232876714,0.15517241379310343,0.021662594710122995,0.021880010771450742,0.03212851405622441,0.9800000000000001,0.03320599141842461
2011/2/24,0.5206611570247934,0.717171717171718,0.44385026737967903,0.6524449877750611,0.1314086032597483,0.5826859045504995,0.1337386488451602,1.0,0.5794290695140578,0.7597777777777774,0.7901723796314641,0.8571428571428571,0.8773584905660377,0.8934010152284263,0.7477477477477479,0.8158995815899581,0.8823529411764706,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.0,0.0,0.0,0.6612293427120488,0.9595375722543351,0.9421965317919079,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.13003086245152196,0.8424657534246576,0.13793103448275856,0.021662594710122995,0.021880010771450742,0.03212851405622441,0.9800000000000001,0.01726397866929566
2011/2/25,0.5371900826446281,0.717171717171718,0.449197860962567,0.6524449877750611,0.1314086032597483,0.5826859045504995,0.1337386488451602,1.0,0.582588799302683,0.7515555555555551,0.7846245294234198,0.84375,0.8632075471698112,0.8781725888324872,0.7477477477477479,0.8117154811715481,0.8687782805429863,0.0,0.0,0.034482758620688614,0.07971014492753624,0.27312775330396466,0.06096242195408408,0.02991888076912197,0.10603634517566718,0.08340189744124382,0.08062268303448783,0.11412446841392665,0.34805371779414607,0.06450032699204744,0.06972278172657731,0.08711716317330609,0.8017987506585378,0.0,0.0,0.022957650836948673,0.07900703569363898,0.0,0.0,0.0,0.6612293427120488,0.9595375722543351,0.9421965317919079,0.0,0.11111111111111427,0.2741935483870961,0.0,0.0,0.012820512820512775,0.0,0.0,0.0,0.00813008130081272,0.0,0.24468085106383164,0.7905460472697636,0.4492180364859421,0.13869246289905912,0.8356164383561644,0.13793103448275856,0.021662594710122995,0.021880010771450742,0.03212851405622441,0.9800000000000001,0.00857037227904684
